RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	CURRENT_FIX_DURATION	CURRENT_FIX_BLINK_AROUND	decision	video	outcome	prompt	answer
04	4	1	940.10	536.90	3371	4012	642	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	2	1012.40	429.20	4039	4795	757	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	3	1048.30	241.80	4812	5320	509	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	4	1125.70	284.10	5345	6373	1029	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	5	1240.20	558.10	6412	6883	472	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	6	1034.20	605.10	7072	7281	210	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	7	1264.50	651.20	7323	7665	343	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	8	1611.80	1051.20	7730	7917	188	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	9	1323.70	777.80	7979	8307	329	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	10	1412.50	815.00	8348	8541	194	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	11	1356.80	775.80	8577	9055	479	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	4	12	1321.80	735.20	9199	9260	62	BOTH	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
04	5	1	1078.10	496.70	5485	5773	289	BEFORE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	2	1030.30	419.00	5798	6861	1064	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	3	1021.70	139.10	6894	7379	486	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	4	1016.40	181.70	7386	7876	491	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	5	1112.60	225.20	7910	8250	341	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	6	1111.90	178.70	8261	8586	326	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	7	1207.10	236.60	8620	9562	943	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	8	2161.20	1138.10	9653	10163	511	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	9	1986.80	1291.00	10182	10396	215	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	10	645.80	1276.80	10497	10945	449	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	11	233.00	716.30	11031	11139	109	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	5	12	-15.60	1210.40	11267	11422	155	AFTER	Right	LAMI-kids-right-missX.xvd	miss	Cause	Right
04	6	1	698.30	442.10	3396	3617	222	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	2	895.90	575.70	3661	4456	796	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	3	863.00	412.00	4473	5166	694	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	4	916.90	198.90	5247	5555	309	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	5	906.90	125.00	5578	5917	340	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	6	671.10	222.00	5947	6547	601	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	7	645.90	318.60	6570	7606	1037	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	8	655.90	280.60	7769	8479	711	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	9	644.30	377.70	8507	8685	179	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	10	668.10	299.70	8708	8944	237	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	6	11	1332.60	340.80	9010	9240	231	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
04	7	1	848.30	534.20	3907	4274	368	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	2	878.90	574.70	4305	5091	787	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	3	789.40	457.10	5114	5864	751	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	4	720.20	324.40	5894	6523	630	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	5	667.70	53.80	6532	6918	387	AFTER	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	6	693.40	-77.60	7066	7234	169	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	7	678.10	20.10	7256	7281	26	AFTER	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	8	-267.20	-66.60	7706	7799	94	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	9	257.30	40.40	7855	7976	122	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	10	21.50	-65.80	8013	8256	244	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	11	685.10	367.80	8466	8626	161	AFTER	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	12	1558.50	632.50	8826	9040	215	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	7	13	1740.00	1215.70	9098	9724	627	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
04	8	1	826.30	508.40	3370	3703	334	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	2	942.00	536.80	3729	4294	566	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	3	889.30	627.90	4558	4693	136	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	4	904.50	420.20	4702	5757	1056	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	5	1117.40	427.40	5785	6144	360	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	6	1149.30	339.90	6166	7186	1021	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	7	1217.50	346.80	7211	7817	607	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	8	1192.00	325.60	7999	8453	455	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	9	1365.40	41.20	8509	8644	136	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	10	1436.30	-280.20	8684	9016	333	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	11	1262.60	185.50	9070	9145	76	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	8	12	1067.60	417.10	9193	9322	129	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Remember	Right
04	9	1	1084.70	562.00	3886	4119	234	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	2	909.10	538.60	4158	4850	693	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	3	893.50	484.10	4930	5143	214	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	4	1061.30	338.90	5183	5959	777	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	5	1066.40	296.00	5994	6998	1005	NONE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	6	1163.20	343.40	7031	7573	543	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	7	1216.70	406.30	7749	7963	215	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	8	1089.80	284.00	8182	8435	254	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	9	969.10	265.00	8627	8791	165	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	10	723.40	357.30	8991	9295	305	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	9	11	1102.20	1173.30	9531	9857	326	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	Cause	Right
04	11	1	933.40	698.30	3928	4214	287	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	2	946.30	499.40	4240	5576	1337	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	3	1016.00	250.00	5597	5757	161	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	4	994.40	426.40	5797	5890	94	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	5	956.70	297.40	5957	6064	108	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	6	912.00	220.50	6137	6160	24	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	7	1027.50	130.10	6274	6398	125	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	8	1115.50	160.30	6432	6898	467	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	9	1145.80	172.10	6928	7464	537	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	10	1149.00	129.50	7478	7517	40	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	11	1108.90	212.40	7612	7656	45	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	12	1137.30	231.00	7663	7746	84	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	13	1090.30	745.00	7942	7990	49	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	14	1115.00	895.70	8011	8049	39	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	15	945.40	312.70	8353	8511	159	BOTH	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	16	1074.10	337.00	8704	8793	90	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	17	1229.60	280.80	8827	9281	455	AFTER	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	18	1397.80	-256.40	9450	9570	121	BEFORE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	19	1191.50	280.20	9620	9867	248	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	11	20	1259.50	320.60	9903	9928	25	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
04	12	1	777.10	635.10	7752	8128	377	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	2	840.70	557.70	8150	8659	510	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	3	752.40	768.50	8897	8971	75	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	4	749.30	638.40	8994	9151	158	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	5	746.30	588.90	9170	9196	27	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	6	731.40	761.10	9224	9292	69	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	7	728.10	573.00	9308	9381	74	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	8	730.00	421.80	9390	9679	290	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	9	728.60	431.70	9701	9729	29	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	10	728.50	241.80	9770	10228	459	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	11	758.60	305.70	10241	10564	324	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	12	814.60	692.10	11447	11671	225	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	13	701.70	291.50	11730	11935	206	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	14	611.80	280.10	12150	12648	499	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	15	534.50	303.20	12668	12708	41	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	16	615.20	282.00	12725	13464	740	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
04	12	17	830.00	346.80	13493	13751	258	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	1	1	756.00	765.70	26402	26572	171	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	2	809.60	439.70	26623	26927	305	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	3	877.20	537.80	26952	28020	1069	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	4	804.50	469.00	28041	28980	940	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	5	669.90	620.60	29004	30864	1861	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	6	625.80	686.40	30895	31570	676	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	7	582.40	840.40	31609	32320	712	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	1	8	790.90	415.80	32376	32399	23	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	2	1	1023.60	578.20	7243	7445	203	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	2	908.70	623.10	7483	7657	175	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	3	925.90	456.30	7702	8194	493	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	4	834.00	484.60	8217	10042	1826	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	5	653.60	644.90	10083	10715	633	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	6	754.70	520.90	10744	11114	371	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	7	632.70	768.50	11156	11530	375	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	2	8	588.20	769.00	11549	13243	1694	NONE	Left	LAMI-kids-left-missX.xvd	miss	What if?	Left
01JM	3	1	1165.50	539.80	4944	5165	222	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	2	1033.70	579.30	5206	6119	914	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	3	1167.90	345.70	6150	6505	356	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	4	1094.80	478.80	6530	6944	415	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	5	1200.70	368.50	6969	7457	489	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	6	1147.20	382.70	7490	7767	278	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	7	1225.20	304.50	7791	10179	2389	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	8	1268.60	294.50	10202	10916	715	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	3	9	1252.30	280.60	10928	10943	15	NONE	Right	LAMI-kids-right-scoreX.xvd	score	What if?	Right
01JM	4	1	778.50	455.80	5341	5634	294	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	4	2	933.20	422.60	5675	5893	219	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	4	3	927.10	586.70	5923	6117	195	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	4	4	834.10	423.80	6349	7911	1563	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	4	5	693.50	301.50	7944	10528	2585	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	4	6	718.90	291.20	10699	10887	189	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	4	7	964.60	353.20	10928	11340	412	NONE	Left	LAMI-kids-left-scoreX.xvd	score	What if?	Right
01JM	5	1	659.30	263.00	5115	5212	98	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	2	818.00	475.40	5268	5461	194	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	3	937.30	605.90	5500	5741	242	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	4	882.90	554.40	5773	6468	696	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	5	889.20	390.20	6506	6703	198	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	6	949.40	380.40	6727	7432	706	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	7	922.50	596.00	7641	7769	129	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	8	756.80	424.90	7797	8284	488	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	5	9	672.30	294.10	8318	11115	2797	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	1	815.90	509.20	6460	6803	344	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	2	881.30	586.70	6840	7908	1069	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	3	824.80	585.50	7918	7948	31	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	4	1396.80	575.70	8001	8462	462	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	5	1806.70	299.20	8517	8658	142	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	6	2075.90	268.00	8687	9200	514	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	7	828.00	374.60	9280	9487	208	AFTER	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	8	750.60	354.70	9627	10457	831	BEFORE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	9	661.20	256.20	10493	11602	1110	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	10	1452.70	995.50	11677	12301	625	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	6	11	774.20	1232.00	12352	12460	108	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Cause	Left
01JM	7	1	1214.40	207.20	5277	5475	199	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	2	1050.80	484.10	5523	5896	374	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	3	1029.30	535.80	5923	6492	570	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	4	1114.20	451.90	6515	7759	1245	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	5	1266.80	638.10	7797	8214	418	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	6	1373.50	725.70	8250	9345	1096	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	7	1353.90	733.10	9369	10040	672	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	8	1374.00	794.50	10059	11057	999	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	7	9	1376.20	819.20	11064	11277	213	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	8	1	984.90	440.50	5404	5835	432	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	8	2	1029.60	565.30	5861	6992	1132	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	8	3	1214.40	456.40	7019	8388	1370	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	8	4	1367.30	804.90	8424	9273	850	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	8	5	1541.30	1145.90	9314	9586	273	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	8	6	1376.80	720.50	9647	11404	1757	NONE	Right	LAMI-kids-right-missX.xvd	miss	Cause	Left
01JM	9	1	824.30	383.90	3432	3481	50	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	2	767.90	497.40	3520	3732	213	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	3	881.70	518.20	3768	3974	207	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	4	882.10	547.20	3998	5231	1234	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	5	937.40	402.20	5254	5577	324	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	6	950.60	405.90	5589	6038	450	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	7	739.10	395.60	6070	6848	779	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	9	8	637.30	308.10	6870	9431	2561	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	10	1	893.00	469.50	6263	6796	534	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	2	878.20	604.80	6822	7028	207	AFTER	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	3	843.10	460.00	7228	8733	1506	BEFORE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	4	702.40	589.00	8769	10032	1264	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	5	582.10	822.90	10071	10203	133	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	6	643.80	697.90	10227	10521	295	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	7	1109.20	1094.10	10577	10983	407	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	8	711.90	628.40	11054	11251	198	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	9	603.00	759.70	11278	11817	540	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	10	10	905.80	1143.80	11869	12262	393	NONE	Left	LAMI-kids-left-missX.xvd	miss	Remember	Left
01JM	11	1	1113.90	461.00	4323	4778	456	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	11	2	1002.60	560.90	4817	5867	1051	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	11	3	1170.20	474.90	5901	7138	1238	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	11	4	1338.00	644.70	7164	7599	436	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	11	5	1351.70	745.70	7620	9048	1429	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	11	6	1329.70	809.20	9071	9824	754	NONE	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	11	7	1562.80	1068.80	9861	10108	248	AFTER	Right	LAMI-kids-right-missX.xvd	miss	What if?	Left
01JM	12	1	767.20	372.80	4132	4434	303	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	2	913.50	422.00	4473	4664	192	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	3	873.50	557.50	4691	5483	793	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	4	908.70	379.10	5508	6255	748	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	5	795.60	401.20	6279	6859	581	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	6	656.50	319.60	6905	7227	323	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	7	714.60	321.10	7248	7859	612	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	8	699.10	292.80	7874	8835	962	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	9	653.30	314.50	8857	9336	480	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	10	916.60	356.70	9370	9657	288	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	11	689.10	279.10	9686	9968	283	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
01JM	12	12	983.10	366.40	10001	10132	131	NONE	Left	LAMI-kids-left-scoreX.xvd	score	Remember	Left
02EM	1	1	992.90	618.50	25148	25540	393	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
02EM	1	2	847.50	484.00	25593	26414	822	NONE	Left	LAMI-kids-left-missX.xvd	miss	Cause	Right
